id,unit,name,start,end,agency,acres,cause,start_year,duration,map_date
KNF-5754,SISKIYOU,RED ROCK,2009-08-21,2009-09-04,USFS,1364,HUMAN,2009,15,2000-08-21
ANF-3616,LOS ANGELES,MORRIS,2009-08-25,2009-09-03,USFS,2168,UI,2009,10,2000-08-25
ANF-3622,LOS ANGELES,STATION,2009-08-26,2009-10-16,USFS,160577,HUMAN,2009,52,2000-08-26
YNP-3660,MARIPOSA,BIG MEADOWS,2009-08-26,2009-09-10,USFS,7425,HUMAN,2009,16,2000-08-26
BEU-2816,MONTEREY,BRYSON,2009-08-26,2009-08-29,CAL FIRE,3383,STRUCTURE (EX,2009,4,2000-08-26
MCP-2601,SAN DIEGO,RIDGE,2009-08-26,2009-08-29,MIL,500,UI,2009,4,2000-08-26
BEU-2830,MONTEREY,GLORIA,2009-08-27,2009-09-01,CAL FIRE,6437,EQUIPMENT,2009,6,2000-08-27
BDF-11598,RIVERSIDE,COTTONWOOD,2009-08-27,2009-08-31,USFS,2409,UI,2009,5,2000-08-27
LMU-4366,LASSEN,DAY,2009-08-27,2009-08-30,CAL FIRE,853,UNDETERMINED,2009,4,2000-08-27
SCU-3627,SANTA CLARA,PACHECO,2009-08-29,2009-08-30,CAL FIRE,1600,EQUIPMENT,2009,2,2000-08-29
BDU-9598,SAN BERNARDINO,OAK GLEN III,2009-08-30,2009-09-08,CAL FIRE,1159,HUMAN,2009,10,2000-08-30
NEU-18111,PLACER,FORTY NINE,2009-08-30,2009-09-01,CAL FIRE,311,ARSON,2009,3,2000-08-30
BDU-9640,SAN BERNARDINO,PENDLETON,2009-08-31,2009-09-04,MIL,860,HUMAN,2009,5,2000-08-31
LNU-6597,LAKE,OASIS,2009-09-07,2009-09-12,CAL FIRE,1500,OPEN/OUTDOORS,2009,6,2000-09-07
RRU-82718,RIVERSIDE,VAIL,2009-09-19,2009-09-20,CAL FIRE,398,EQUIPMENT,2009,2,2000-09-19
PNF-961,PLUMAS,SILVER,2009-09-19,2009-09-21,USFS,307,UI,2009,3,2000-09-19
VNC-54871,VENTURA,GUIBERSON,2009-09-22,2009-10-01,CALFIRE/CC,17500,UI,2009,10,2000-09-22
BDU-10682,SAN BERNARDINO,CRAFTON,2009-09-23,2009-09-26,CALFIRE,347,UNDETERMINED,2009,4,2000-09-23
SQF-3728,TULARE,POWER,2009-09-27,2009-09-29,USFS,326,UI,2009,3,2000-09-27
LNU-7321,YOLO,SIX (not in nfirs),2009-10-01,2009-10-01,LOCAL,1235,UI,2009,1,2000-10-01
AFV-3254,VANDENBURG AFB,HIGHWAY,2009-10-01,2009-10-03,MIL,617,HUMAN,2009,3,2000-10-01
BDF-13278,SAN BERNARDINO,SHEEP,2009-10-03,2009-10-10,USFS,7128,UI,2009,8,2000-10-03
HIA-0221,HUMBOLDT,MILL CREEK #4,2009-10-07,2009-10-17,BIA,2750,UI,2009,11,2000-10-07
CZU-9867,SANTA CRUZ,LOMA,2009-10-25,2009-10-27,CAL FIRE,485,UNDETERMINED,2009,3,2000-10-25
SLU-8148,SAN  LUIS OBISPO,HERNRICK VMP,2009-11-14,2009-11-14,CAL FIRE,600,DEBRIS,2009,1,2000-11-14
MNF-1745,GLENN,DOE,2009-11-28,2009-11-29,USFS,550,HUMAN,2009,2,2000-11-28
RRU-41963,RIVERSIDE,PEDLEY,2010-05-12,2010-05-13,CALFIRE,850,UI,2010,2,2000-05-12
CND-1112,SAN LUIS OBISPO,COTTON,2010-05-15,2010-05-17,USFS,2044,UI,2010,3,2000-05-15
KRN-1013254,KERN,METZEN,2010-05-15,2010-05-15,CALFIRE/CC,360,OTHER,2010,1,2000-05-15
RRU-044545,RIVERSIDE,MCKINLEY,2010-05-20,2010-05-22,CALFIRE,1000,HUMAN,2010,3,2000-05-20
TUU-0000098,TULARE,BALE,2010-06-04,2010-06-04,CALFIRE,485,EQUIPMENT,2010,1,2000-06-04
MMU-007933,MERCED,CHILDS,2010-06-05,2010-06-05,CALFIRE,462,HUMAN,2010,1,2000-06-05
FKU-0006047,FRESNO,WHITES,2010-06-07,2010-06-07,CALFIRE,350,EQUIPMENT,2010,1,2000-06-07
SCU-002282,STANISLAUS,STUHR,2010-06-08,2010-06-10,CALFIRE,586,EQUIPMENT,2010,3,2000-06-08
MMU-008291,MERCED,ROBINSON,2010-06-11,2010-06-12,CALFIRE,1600,UI,2010,2,2000-06-11
SCU-002461,ALAMEDA,DIABLO,2010-06-18,2010-06-19,CALFIRE,475,NA,2010,2,2000-06-18
BTU-0007746,BUTTE,PALERMO,2010-07-04,2010-07-05,CALFIRE,900,MISUSE OF FIRE,2010,2,2000-07-04
SBC-006024,SANTA BARBARA,166,2010-07-12,2010-07-12,CALFIRE/CC,350,UNDETERMINE,2010,1,2000-07-12
MCP-2054,SAN DIEGO,ALISO,2010-07-13,2010-07-15,MILITARY/USFS,3225,NA,2010,3,2000-07-13
RRU-062442,RIVERSIDE,CACTUS,2010-07-15,2010-07-18,CALFIRE,720,LIGHTNING,2010,4,2000-07-15
CND-2466,KERN,BODFISH,2010-07-15,2010-07-18,USFS,552,LIGHTNING,2010,4,2000-07-15
RRU-062475,RIVERSIDE,SKINNER,2010-07-15,2010-07-18,CALFIRE,503,LIGHTNING,2010,4,2000-07-15
KNP-0039,FRESNO,SHEEP,2010-07-16,2010-07-16,NPS,8967,LIGHTNING,2010,1,2000-07-16
CDD-11051,KERN,SAND 2,2010-07-16,2010-07-22,USFS,1254,LIGHTNING,2010,7,2000-07-16
CDD-11175,KERN,INDIAN,2010-07-18,2010-07-24,USFS,1822,LIGHTNING,2010,7,2000-07-18
OVD-903,MONO,PATATO,2010-07-24,2010-07-27,USFS,686,NA,2010,4,2000-07-24
YNP-2777,TUOLUMME,SLOPE,2010-07-25,2010-07-25,NPS,1711,LIGHTNING,2010,1,2000-07-25
SQF--2701,KERN,BULL,2010-07-26,2010-08-10,USFS,16442,HUMAN,2010,16,2000-07-26
INF-934,MONO,MONO,2010-07-26,2010-07-29,USFS,1205,LIGHTNING,2010,4,2000-07-26
NOD-3688,LASSEN,MCDONALD,2010-07-27,2010-08-10,USFS,9408,LIGHTNING,2010,15,2000-07-27
KRN-21461,KERN,WEST,2010-07-27,2010-08-06,CALFIRE,1650,EQUIPMENT,2010,11,2000-07-27
LAC-1016920,LOS ANGELES,CROWN,2010-07-29,2010-08-03,CALFIRE/CC,14000,UNDETERMINED,2010,6,2000-07-29
ANF-3201,LOS ANGELES,BRIGGS,2010-07-29,2010-07-30,USFS,510,UI,2010,2,2000-07-29
PNF-0700,PLUMAS,BAR,2010-07-31,2010-08-10,USFS,1040,UI,2010,11,2000-07-31
KNF-5561,SISKIYOU,DUTCH,2010-07-31,2010-08-04,USFS,371,UI,2010,5,2000-07-31
SNF-1497,MADERA,BUCKHORN,2010-08-07,2010-08-07,USFS,466,LIGHTNING,2010,1,2000-08-07
YNP-3213,TUOLUMME,VERNON,2010-08-08,2010-08-08,NPS,909,LIGHTNING,2010,1,2000-08-08
STF-2269,TUOLUMME,PINECREST,2010-08-09,2010-10-15,USFS,799,LIGHTNING,2010,68,2000-08-09
TUU-0320,TULARE,STOKES 2,2010-08-17,2010-08-18,CALFIRE,879,HUMAN,2010,2,2000-08-17
NEU-0017796,PLACER,BASELINE,2010-08-20,2010-08-21,CALFIRE,434,UNDETERMINE,2010,2,2000-08-20
SLU-6481,SAN LUIS OBISPO,POZO,2010-08-21,2010-08-22,CALFIRE,1200,UNDETERMINE,2010,2,2000-08-21
MVU-9309,SAN DIEGO,MONTE,2010-08-21,2010-08-23,CAL FIRE,929,UI,2010,3,2000-08-21
LNU-6365,LAKE,INDIAN,2010-08-24,2010-08-26,CALFIRE,450,UNDETERMINE,2010,3,2000-08-24
SCU-3525,CONTRA COSTA,CURRY,2010-08-24,2010-08-31,CALFIRE/CC,375,OTHER,2010,8,2000-08-24
KRN-24500,KERN,POST,2010-08-25,2010-08-28,CALFIRE/CC,1312,UNDETERMINE,2010,4,2000-08-25
NEU-18316,NEVADA,BULLARDS,2010-08-27,2010-09-13,CALFIRE,1500,OTHER,2010,18,2000-08-27
TNF-1579,YUBA,BULLARD,2010-08-27,2010-08-31,USFS,1307,HUMAN,2010,5,2000-08-27
MVU-9767,SAN DIEGO,COWBOY,2010-09-02,2010-09-07,CAL FIRE,827,UI,2010,6,2000-09-02
STF-35641,KERN,CANYON,2010-09-12,2010-09-19,USFS,9820,HUMAN,2010,8,2000-09-12
BDU-002312,INYO,WINTERTON,2011-03-09,2011-03-09,CALFIRE,395,DEBRIS,2011,1,2000-03-09
BDU-002915,INYO,CENTER,2011-03-18,2011-03-20,CALFIRE,850,UNDETERMINED,2011,3,2000-03-18
BEU-001593,MONTEREY,METZ,2011-05-12,2011-05-14,CALFIRE,832,OTHER,2011,3,2000-05-12
SQF-001234,KERN,COVE,2011-05-27,2011-05-31,USFS,1122,UI,2011,5,2000-05-27
BEU-0001778,MONTEREY,CATTLEMAN,2011-05-29,2011-05-29,CALFIRE,382,OTHER,2011,1,2000-05-29
MDF-0000181,MODOC,COUGAR,2011-06-08,2011-06-13,USFS,2000,HUMAN,2011,6,2000-06-08
KRN-1117159,KERN,IKEA,2011-06-12,2011-06-12,LOCAL,640,OTHER,2011,1,2000-06-12
KRN-017988,KERN,ANTELOPE,2011-06-19,2011-06-21,LOCAL,5200,UNDETERMINE,2011,3,2000-06-19
KRN-1118260,KERN,QUINN,2011-06-21,2011-06-22,LOCAL,3154,UNDETERMINE,2011,2,2000-06-21
SLU-4752 (1),SAN LUIS OBISPO,HIGHWAY,2011-06-24,2011-06-24,CAL FIRE,387,EQUIPMENT,2011,1,2000-06-24
TCU-5166,STANISLAUS,EASTMAN,2011-06-24,2011-06-24,CAL FIRE,330,OTHER,2011,1,2000-06-24
MMU- 9446,MERCED,REST,2011-06-26,2011-06-26,CAL FIRE,575,OTHER,2011,1,2000-06-26
TUU-000134,TULARE,STAGE,2011-06-27,2011-07-02,CALFIRE,1213,EQUIPMENT,2011,6,2000-06-27
HUU-003190,HUMBOLDT,SPANISH,2011-07-01,2011-07-05,CALFIRE,498,HUMAN,2011,5,2000-07-01
SCU-002637,SAN JOAQUIN,CHRISMAN,2011-07-05,2011-07-05,CALFIRE,400,EQUIPMENT,2011,1,2000-07-05
ORC-045067,ORANGE,CARBON CANYON,2011-07-07,2011-07-08,LOCAL,508,UNDETERMINE,2011,2,2000-07-07
SQF-002087,TULARE,LION,2011-07-08,2011-10-10,USFS,20500,LIGHTNING,2011,95,2000-07-08
TUU-0000188,TULARE,GRANITE,2011-07-09,2011-07-12,CALFIRE,780,UNDETERMINED,2011,4,2000-07-09
NEU-0015232,YUBA,KRISTA,2011-07-09,2011-07-11,CALFIRE,360,EQUIPMENT,2011,3,2000-07-09
SCU-0002779,ALAMEDA,FLYNN,2011-07-14,2011-07-14,CALFIRE,500,EQUIPMENT,2011,1,2000-07-14
MDF-00324,MODOC,SCORPION COMPLEX,2011-07-15,2011-07-18,USFS,2945,UI,2011,4,2000-07-15
MVU-8019,SAN DIEGO,EAGLE,2011-07-21,2011-07-29,CALFIRE,14100,INCENDIARY,2011,9,2000-07-21
SCU-2885,ALAMEDA,FLYNN,2011-07-21,2011-07-22,CALFIRE,545,INCENDIARY,2011,2,2000-07-21
MMU-0011070,MERCED,ROMERO,2011-07-23,2011-07-23,CALFIRE,489,UNDETERMINED,2011,1,2000-07-23
MMU-11070,MERCED,ROMERO,2011-07-23,2011-07-23,CALFIRE,489,UNDETERMINE,2011,1,2000-07-23
YNP-2558,MARIPOSA,AVALANCHE,2011-07-31,2011-10-01,NPS,817,LIGHTNING,2011,63,2000-07-31
MEU-5340,MENDOCINO,PASS,2011-08-03,2011-08-07,CALFIRE,616,EQUIPMENT,2011,5,2000-08-03
RRU-71943,RIVERSIDE,GILMAN,2011-08-06,2011-08-07,CALFIRE,945,UNDETERMINE,2011,2,2000-08-06
LNU-6369,NAPA,KNOXVILLE,2011-08-13,2011-08-15,CALFIRE,506,UNDETERMINE,2011,3,2000-08-13
NOD-3546,MODOC,ANNIE,2011-08-18,2011-08-21,USFS,2076,UI,2011,4,2000-08-18
KNF-6061,SISKIYOU,ONION,2011-08-19,2011-09-10,USFS,562,LIGHTNING,2011,23,2000-08-19
BDF-012349,SAN BERNARDINO,KEN,2011-08-22,2011-08-24,USFS,373,UI,2011,3,2000-08-22
SNF-2117,MARIPOSA,MOTOR,2011-08-25,2011-09-04,USFS,5231,NA,2011,11,2000-08-25
LNU-6823,SOLANO,BEACON,2011-08-27,2011-08-27,CALFIRE,715,UI,2011,1,2000-08-27
LAC-194624,LOS ANGELES,OASIS,2011-08-27,2011-08-30,LAC,355,UI,2011,4,2000-08-27
CDD-12657,SAN  BERNARDINO,WELLS,2011-08-28,2011-08-31,USFS,1723,LIGHTNING,2011,4,2000-08-28
RRU-79634,RIVERSIDE,KELLER,2011-08-29,2011-08-31,CALFIRE,458,EQUIPMENT,2011,3,2000-08-29
BDU-9968,SAN BERNARDINO,HILL,2011-09-02,2011-09-08,CALFIRE,1135,UNDETERMINE,2011,7,2000-09-02
SLU-007086,SAN LUIS OBISPO,SODA,2011-09-03,2011-09-04,CALFIRE,1528,EQUIPMENT,2011,2,2000-09-03
LPF-002238,SANTA BARBARA,FIGUEROA,2011-09-03,2011-09-05,LOCAL,698,UI,2011,3,2000-09-03
KRN-027244,KERN,CANYON,2011-09-04,2011-09-11,LOCAL,14585,EQUIPMENT,2011,8,2000-09-04
TUU-00345,TULARE,ROADRUNNER,2011-09-04,2011-09-05,CALFIRE,335,UNDETERMINED,2011,2,2000-09-04
SQF-3282,TULARE,WILLOWS,2011-09-04,2011-09-07,USFS,310,UI,2011,4,2000-09-04
LAC-1121525,LOS ANGELES,WAGON WHEEL,2011-09-05,2011-09-06,LOCAL,500,UI,2011,2,2000-09-05
TCU-7982,SQN JOAQUIN,MILTON,2011-09-09,2011-09-11,CALFIRE,1122,LIGHTNING,2011,3,2000-09-09
KRN-27933,KERN,COMANCHE COMPLEX,2011-09-10,2011-09-17,LOCAL,29338,LIGHTNING,2011,8,2000-09-10
KRN-27969,KERN,BRECKENRIDGE COMPLEX,2011-09-10,2011-09-17,LOCAL,25213,LIGHTNING,2011,8,2000-09-10
KRN-27912,KERN,KEENE COMPLEX,2011-09-10,2011-09-14,LOCAL,2577,LIGHTNING,2011,5,2000-09-10
TUU-368,TULARE,TENNESSEE,2011-09-11,2011-09-12,CALFIRE,380,LIGHTNING,2011,2,2000-09-11
BDU-10475,INYO,JOHN,2011-09-13,2011-09-16,CALFIRE,5300,EQUIPMENT,2011,4,2000-09-13
YNP-3619,MARIPOSA,TAMARACK,2011-09-13,2011-10-17,NPS,1011,LIGHTNING,2011,35,2000-09-13
ENF-021563,EL DORADO,LONG,2011-09-13,2011-10-01,USFS,483,LIGHTNING,2011,19,2000-09-13
STF-3013,TUOLUMNE,BURST COMPLEX,2011-09-15,2011-09-15,USFS,508,LIGHTNING,2011,1,2000-09-15
ANF-04969,LOS ANGELES,MINT,2011-09-17,2011-09-18,LOCA L,634,UI,2011,2,2000-09-17
KRN-1129619,KERN,65 FIRE,2011-09-23,2011-09-23,LOCAL,2005,LIGHTNING,2011,1,2000-09-23
SRF-001848,TRINITY,RUTH,2011-09-23,2011-09-28,USFS,1460,UI,2011,6,2000-09-23
KRN-1129618,KERN,OLD FIRE,2011-09-23,2011-09-24,LOCAL,410,LIGHTNING,2011,2,2000-09-23
TUU-0000393,TULARE,TUU SEPT.. LIGHTNING,2011-09-23,2011-09-25,CALFIRE,350,LIGHTNING,2011,3,2000-09-23
NV-HTF-994,MONO,BUCKEYE,2011-09-25,2011-09-27,LOCAL,1140,LIGHTNING,2011,3,2000-09-25
BDF-013860,RIVERSIDE,WINDY POINT,2011-09-25,2011-09-26,USFS,541,UI,2011,2,2000-09-25
MVU-11019,SAN DIEGO,GREAT,2011-10-01,2011-10-07,CALFIRE,2135,UNDETERMINED,2011,7,2000-10-01
TCU-10455,CALAVERAS/ TOLUMN,BLUE,2011-12-01,2011-12-06,CALFIRE,735,UI,2011,6,2000-12-01
ENF-38070,ELDORADO,ENF WIND COMPLEX,2011-12-01,2011-12-01,USFS,541,HUMAN,2011,1,2000-12-01
MMU-7830,MARIPOSA,RIVER,2012-05-18,2012-05-22,CALFIRE,320,UNDETERMINED,2012,5,2000-05-18
MVU-005400,SAN DIEGO,BANNER 4,2012-05-24,2012-05-29,CAL FIRE,5320,UNDETERMINED,2012,6,2000-05-24
MMU-008599,MERCED,BILLY,2012-05-31,2012-05-31,CAL FIRE,434,ELECTRICAL,2012,1,2000-05-31
LAC-134232,LOS ANGELES,5 MILE,2012-06-08,2012-06-09,CAL FIRE,525,EQUIPMENT,2012,2,2000-06-08
MMU-009308,MARIPOSA,GAINES,2012-06-12,2012-06-14,CAL FIRE,1700,ELECTRICAL,2012,3,2000-06-12
FKU-7091,FRESNO,LASSEN,2012-06-12,2012-06-13,CALFIRE,418,UNDETERMINED,2012,2,2000-06-12
RRU-059216,RIVERSIDE,HIGHLAND,2012-06-16,2012-06-18,CAL FIRE,2171,UNDETERMINED,2012,3,2000-06-16
YNP-1473,MARIPOSA,CASCADE,2012-06-16,2012-11-26,NPS,1705,LIGHTNING,2012,164,2000-06-16
LPE-1439,VENTURA,OZENA,2012-06-16,2012-06-17,USFS,361,UI,2012,2,2000-06-16
MVU-6329,SAN DIEGO,OLD 2,2012-06-17,2012-06-20,CAL FIRE,995,UNDETERMINED,2012,4,2000-06-17
RRU-059775,RIVERSIDE,VIEW,2012-06-17,2012-06-18,CAL FIRE,375,ELECTRICAL,2012,2,2000-06-17
SQF-001644,KERN,GULCH,2012-06-19,2012-06-21,USFS,385,HUMAN,2012,3,2000-06-19
LPF-1505,VENTURA,HILL,2012-06-23,2012-06-27,USFS,689,UI,2012,5,2000-06-23
SHU-005135,SHASTA,DALE,2012-07-05,2012-07-07,CALFIRE,1083,UNDETERMINED,2012,3,2000-07-05
MNF-1109,COLUSA,MILL,2012-07-07,2012-07-18,USFS,29502,UI,2012,12,2000-07-07
BDU-7678,INYO,FISH,2012-07-07,2012-07-09,CAL FIRE,1103,UNDETERMINED,2012,3,2000-07-07
LNU-5039,COLUSA,GRAPEVINE,2012-07-08,2012-07-12,CAL FIRE,1870,UNDETERMINED,2012,5,2000-07-08
LNU-5038,COLUSA,SITES,2012-07-08,2012-07-09,CAL FIRE,365,UNDETERMINED,2012,2,2000-07-08
BEU-3109,MONTEREY,TURKEY,2012-07-09,2012-07-10,CAL FIRE,2529,EQUIPMENT,2012,2,2000-07-09
LNU-5056,COLUSA,RAIL,2012-07-09,2012-07-12,CAL FIRE,1870,UNDETERMINED,2012,4,2000-07-09
TCU-6227,TUOLUMNE,SEVEN,2012-07-10,2012-07-11,CAL FIRE,840,UNDETERMINED,2012,2,2000-07-10
NEU-15060,PLACER,ROBBERS,2012-07-11,2012-07-21,CALFIRE,2650,ARSON,2012,11,2000-07-11
SHF-2290,TRINITY,FLAT,2012-07-11,2012-07-17,USFS,1688,UI,2012,7,2000-07-11
KNP-0072,FRESNO,WOODS CREEK,2012-07-15,2012-07-21,USFS,325,LIGHTNING,2012,7,2000-07-15
SLU-5716,SAN LUIS OBISPO,CALF,2012-07-16,2012-07-18,CALFIRE,640,EQUIPMENT,2012,3,2000-07-16
KRN-22306,KERN,SAND,2012-07-17,2012-07-19,CALFIRE,1428,EQUIPMENT,2012,3,2000-07-17
NOD-3016,LASSEN,SPANISH,2012-07-18,2012-07-21,USFS,1169,N/A,2012,4,2000-07-18
LNU-5495,YOLO,FOREST,2012-07-21,2012-07-24,CALFIRE,520,EQUIPMENT,2012,4,2000-07-21
LNP-3115,SHASTA,READING,2012-07-23,2012-08-21,NPS,28079,LIGHTNING,2012,30,2000-07-23
TGU-5964,TEHAMA,PASKENTA,2012-07-25,2012-07-25,CALFIRE,300,VEHICLE,2012,1,2000-07-25
MEU-5115,MENDOCINO,NORTH,2012-07-28,2012-07-30,CALFIRE,383,UNDETERMINED,2012,3,2000-07-28
KRN-23612,KERN,GRAPE,2012-07-28,2012-07-29,CALFIRE,370,UNDETERMINED,2012,2,2000-07-28
PNF -1001,PLUMAS/LASSEN,CHIPS,2012-07-29,2012-08-31,USFS,75217,UI,2012,34,2000-07-29
PNF--00998,PLUMAS,PEAK,2012-07-29,2012-08-02,USFS,800,UI,2012,5,2000-07-29
SHF-2521,SHASTA,SALT CREEK,2012-08-01,2012-08-04,USFS,980,UI,2012,4,2000-08-01
RRU-7075254,RIVERSIDE,VOLCANO,2012-08-01,2012-08-05,CALFIRE,356,EQUIPMENT,2012,5,2000-08-01
KNF-5426,SISKIYOU,DILLON,2012-08-03,2012-08-07,USFS,318,HUMAN,2012,5,2000-08-03
SQF-2476,KERN,PIUTE COMLEX,2012-08-04,2012-08-11,USFS,1783,LIGHTNING,2012,8,2000-08-04
RRU-76402,RIVERSIDE,RUSHMORE,2012-08-04,2012-08-04,CALFIRE,1000,UNDETERMINED,2012,1,2000-08-04
KNF-5659,SISKIYOU,FORT COMPLEX,2012-08-05,2012-09-10,USFS,23653,LIGHTNING,2012,37,2000-08-05
MDF-0429,MODOC,LAKE COMPLEX,2012-08-05,2012-08-09,USFS,1668,LIGHTNING,2012,5,2000-08-05
SNF-1940,FRESNO,BEAR,2012-08-05,2012-08-12,USFS,835,LIGHTNING,2012,8,2000-08-05
FWF-120680,MODOC,BARRYPOINT (CA LAND),2012-08-06,2012-08-28,USFS,38394,LIGHTNING,2012,23,2000-08-06
OVD-942,MONO,INDIAN,2012-08-08,2012-08-15,USFS,12574,LIGHTNING,2012,8,2000-08-08
MVU-8547,SAN DIEGO,CHIHUAHUA 2,2012-08-09,2012-08-12,CALFIRE,2006,LIGHTNING,2012,4,2000-08-09
CDD-11542,KERN,JAWBONE COMPLEX,2012-08-10,2012-08-22,NPS/BLM,1218,LIGHTNING,2012,13,2000-08-10
DVP-11569,INYO,SOUTH COMPLEX,2012-08-10,2012-10-16,USFS,453,LIGHTNING,2012,68,2000-08-10
STF-2954,CALAVERAS,RAMSEY,2012-08-11,2012-08-31,USFS,1137,CAMPFIRE,2012,21,2000-08-11
NOD-3490,LASSEN,RUSH,2012-08-12,2012-08-31,NPS/BLM,271911,LIGHTNING,2012,20,2000-08-12
LNU-6334,LAKE/ COLUSA,WALKER,2012-08-12,2012-08-14,CALFIRE,5000,UNDETERMINED,2012,3,2000-08-12
LNU-6335,LAKE/COLUSA,WYE,2012-08-12,2012-08-18,CALFIRE,2934,UNDETERMINED,2012,7,2000-08-12
MVU-8747,SAN DIEGO,VALLECITO LIGHTNING COMPLEX,2012-08-13,2012-08-20,CALFIRE,22829,LIGHTNING,2012,8,2000-08-13
BTU-8116,TEHAMA,MILL,2012-08-13,2012-08-23,CALFIRE,1641,ARSON,2012,11,2000-08-13
RRU-080142,RIVERSIDE,BUCK,2012-08-14,2012-08-18,CALFIRE,2681,LIGHTNING,2012,5,2000-08-14
NOD-3596,MODOC,NELSON (W-1),2012-08-17,2012-08-21,NPS/BLM,3661,LIGHTNING,2012,5,2000-08-17
SHF-2744,SHASTA,BAGLEY,2012-08-18,2012-09-01,USFS,46011,LIGHTNING,2012,15,2000-08-18
MNF-1446,MENDOCINO,NORTH PASS,2012-08-18,2012-09-01,USFS,41983,LIGHTNING,2012,15,2000-08-18
TGU-6696,TEHAMA/SHASTA,PONDEROSA,2012-08-18,2012-09-02,CALFIRE,27676,LIGHTNING,2012,16,2000-08-18
SHF-2735,SHASTA,BAGLEY COMPLEX,2012-08-18,2012-08-22,NPS,1000,LIGHTNING,2012,5,2000-08-18
RRU-82309,RIVERSIDE,VISTA,2012-08-20,2012-08-21,CALFIRE,500,EQUIPMENT,2012,2,2000-08-20
MDF-521,MODOC,ANTELOPE,2012-08-21,2012-08-25,NPS,650,LIGHTNING,2012,5,2000-08-21
ANF-4803,LOS ANGELES,WILLIAMS,2012-09-02,2012-09-11,USFS,4192,UI,2012,10,2000-09-02
LNU-7072,COLUSA,SIXTEEN COMPLEX,2012-09-04,2012-09-11,CALFIRE,19000,UNDETERMINED,2012,8,2000-09-04
NOD-3916,LASSEN,LIKELY,2012-09-05,2012-09-14,USFS,9838,HUMAN,2012,10,2000-09-05
SHF-2894,TRINITY,STAFFORD,2012-09-05,2012-09-13,USFS,4407,UI,2012,9,2000-09-05
MEU-6376,LAKE,SCOTTS,2012-09-07,2012-09-14,CALFIRE,4517,CAMPFIRE,2012,8,2000-09-07
SHF-2922,SHASTA,WARD,2012-09-11,2012-09-14,USFS,550,UI,2012,4,2000-09-11
MVU-010383,SAN DIEGO,SHOCKEY,2012-09-23,2012-09-27,CAL FIRE,2555,UNDETERMINED,2012,5,2000-09-23
RRU-96791,RIVERSIDE,RANGE,2012-09-29,2012-10-01,CAL FIRE,351,MISC,2012,3,2000-09-29
LNU-008431,LAKE,TWENTY NINE,2012-10-18,2012-10-21,CAL FIRE,300,ELECTRICAL,2012,4,2000-10-18
BDF-16430,SAN BERNARDINO,DEVORE,2012-11-05,2012-11-06,USFS,335,UI,2012,2,2000-11-05
LNU-477,LAKE,BECKS,2013-01-22,2013-01-23,CAL FIRE,335,DEBRIS BURNING,2013,2,2000-01-22
BDU-2372,INYO,RIVER,2013-02-24,2013-02-28,CAL FIRE,407,VEHICLE,2013,5,2000-02-24
RRU-22083,RIVERSIDE,JURUPA,2013-02-28,2013-03-02,CAL FIRE,300,UNDETERMINED,2013,3,2000-02-28
BTU-5648,TEHAMA,PANTHER,2013-05-01,2013-05-09,CALFIRE,6896,HUMAN,2013,9,2000-05-01
RRU-44298,RIVERSIDE,SUMMIT,2013-05-01,2013-05-04,CAL FIRE,2956,UNDETERMINED,2013,4,2000-05-01
VNC-12193,VENTURA,SPRINGS,2013-05-02,2013-05-09,CC,24251,UI,2013,8,2000-05-02
BEU-2109,SAN BENITO,TRES PINOS,2013-05-03,2013-05-04,CAL FIRE,354,EQUIPMENT,2013,2,2000-05-03
MEU-3381,MENDOCINO,FOSTER,2013-05-03,2013-05-05,CAL FIRE,300,DEBRIS BURNING,2013,3,2000-05-03
RRU-45459,RIVERSIDE,GORGONIO,2013-05-04,2013-05-04,CAL FIRE,650,UNDETERMINED,2013,1,2000-05-04
LPF-1281,KERN,GRAND,2013-05-15,2013-05-22,USFS,4346,UI,2013,8,2000-05-15
LAC-118144,LOS ANGELES,LAKE,2013-05-17,2013-05-20,CC,712,HUMAN,2013,4,2000-05-17
MVU-10345,SAN DIEGO,FELIPE,2013-05-23,2013-05-29,CAL FIRE,2650,HUMAN,2013,7,2000-05-23
MVU-11025,SAN DIEGO,GENERAL,2013-05-26,2013-05-31,CAL FIRE,2500,HUMAN,2013,6,2000-05-26
MMU-8520,MERCED,RIVER,2013-05-26,2013-05-27,CAL FIRE,450,HUMAN,2013,2,2000-05-26
LPF-1473,SANTA BARBARA,WHITE,2013-05-27,2013-06-05,USFS,1984,HUMAN,2013,10,2000-05-27
ANF-2297,LOS ANGELES,POWERHOUSE,2013-05-30,2013-06-10,USFS,30274,UI,2013,12,2000-05-30
TCU-4607,SAN JOAQUIN,SHELTON,2013-05-30,2013-05-30,CAL FIRE,303,EQUIPMENT,2013,1,2000-05-30
LPF-1535,SAN LUIS OBISPO,BRANCH,2013-06-01,2013-06-04,USFS,486,UI,2013,4,2000-06-01
SNF-1216,MARIPOSA,CARSTENS,2013-06-16,2013-06-26,USFS,1708,HUMAN,2013,11,2000-06-16
MMU-9861,MADERA,ROLLING,2013-06-16,2013-06-18,CAL FIRE,480,VEHICLE,2013,3,2000-06-16
BDU-7912,SAN BERNARDINO,MILL,2013-06-28,2013-07-02,CAL FIRE,534,HUMAN,2013,5,2000-06-28
